AKWS,Hamburg Kornweg (Klein Borstel),Kornweg,,
AKX,Klanxbüll,Klanxbüll,,
AL,Lübeck Hbf,Lübeck Hbf,,
AL L,Lübeck Lindenarcaden,Lübeck Lindenarc,,
AL Z,Lübeck ZOB/Hbf,Lübeck ZOB/Hbf,,
ALA,Hamburg-Langenfelde Bbf,Hmb-Langenfd Bbf,,
ALAA,Hamburg-Langenfelde Abzw,Hmb-Langenf Abzw,,
ALAL,Langeln (Holst),Langeln(Holst),,
ALAN,Hamburg Landwehr,Landwehr,,
ALAQ,Hamburg-Langenfelde Bedienstandort,Hmb-Langenf BSO,,
ALAQ,Hamburg-Langenfelde Bedienstandort,Hmb-Langenf BSO,,
ALAS,Hamburg Landungsbrücken,Landungsbrücken,,
ALASK,Hamburg Landungsbr Brücke 7 Katamaran,Hmb Landbr 7 Kat,,
ALAU,Lauenburg (Elbe),Lauenburg (Elbe),,
ALAXT,Hamburg-Langenfelde Technikstandort,Hmb-Langenf TSO,,
ALB,Lübeck Flughafen,Lübeck Flughafen,,
ALBG,Lüneburg,Lüneburg,,
ALBGA,Lüneburg AVL,Lüneburg AVL,,
ALBGB,Lüneburg Busbf,Lüneburg Busbf,,
ALBGG,Lüneburg Gbf,Lüneburg Gbf,,
ALBGN,Lüneburg Nordkopf,Lüneburg Nordk,,
ALBGW,Lüneburg-Westseite,Lüneburg Wests,,
ALBQ,Lüneburg Bedienstandort,Lüneburg BSO,,
ALBX,Lübeck - Büchen Strecke ESTW-Z,Lüb-Büchen ESTW,,
ALD,Lübeck-Dänischburg,Lübeck-Dänischbg,,
ALD A,Lübeck-Dänischburg IKEA Abzw,Lübeck IKEA Abzw,,
ALD B,Lübeck-Dänischburg Grenzweg Bus,Lübeck-Dän Bus,,
ALD G,Lübeck-Dänischburg Gbf,L-Dänischbg Gbf,,
ALE,Leitstade,Leitstade,,
ALF,List (Sylt) Fähre (Hafen),List(Sylt)Fähre,,
ALFD,Lentföhrden,Lentföhrden,,
ALG,Langenhorn (Schlesw),Langenhorn/Schl,,
ALGB,Schönkirchen Landgraben,Landgraben,,
ALGD,Lägerdorf,Lägerdorf,,
ALGE,Lübeck-Genin,Lübeck-Genin,,
ALGM,Elmshorn Langenmoor,Langenmoor,,
ALGX,Lüneburg ESTW-UZ,Lüneburg ESTW,,
ALGXX,Lüneburg ESTW-ZE,Lüneburg ZE,,
ALGXX,Lüneburg ESTW-ZE,Lüneburg ZE,,
ALH,Lindholm,Lindholm,,
ALHA,Lübeck Hafen,Lübeck Hafen,,
ALHG,Lehnshallig,Lehnshallig,,
ALHS,Lübeck Hochschulstadtteil,L Hochschulstadt,,
ALHSA,Lübeck Alexander-Fleming-Straße,Lübeck A-Fleming,,
ALIN,Lindaunis,Lindaunis,,
ALIS,List (Sylt),List (Sylt),,
ALISA,List (Sylt) Alte Bahnhofstraße,List(Sylt)A Bfst,,
ALISB,List (Sylt) Am Brünk,List(Sylt)A Brü,,
ALISD,List (Sylt) Dünenstraße,List(Sylt)Dünen,,
ALISG,List (Sylt) Mövengrund,List(Sylt)Möveng,,
ALISH,List (Sylt) Süderhörn,List(Sylt)Süderh,,
ALISJ,List (Sylt) Mövenberg DJH,List Mövenbg DJH,,
ALISM,List (Sylt) Mellhörn,List(Sylt)Mellhö,,
ALISS,List (Sylt) Schule,List(Sylt)Schule,,
ALISW,List (Sylt) Weststrand,List Weststrand,,
ALIV,Lübeck-Ivendorf,Lübeck-Ivendorf,,
ALJ,Lütjenburg,Lütjenburg,,
ALJK,Lütjenkamp,Lütjenkamp,,
ALKG,Lübeck Konstinbahnhof Grenze,L-Konstinbf DBGr,,
ALKN,Lübeck-Kücknitz,Lübeck-Kücknitz,,
ALKO,Lübeck Konstinbahnhof,Lübeck Konstinbf,,
ALKR,Lübeck-Kücknitz Roter Hahn,L-Kückn Roter H,,
ALMO,Lübeck-Moisling,Lübeck-Moisling,,
ALMOO,Lübeck Oberbüssauer Weg,Lübeck Oberb Weg,,
ALMW,Lübeck-Moisling West,Moisling West,,
ALMW,Lübeck-Moisling West,Moisling West,,
ALN,Lübeck-Niendorf,Lübeck-Niendorf,,
ALNFX,Lübeck Nord ? Fehmarn ESTW-Z,Lüb Fehmarn ESTW,,
ALNFX,Lübeck Nord ? Fehmarn ESTW-Z,Lüb Fehmarn ESTW,,
ALNX,Lüneburg Nord ESTW-UZ,Lünebg Nord ESTW,,
ALOF,Hamburg-Lokstedt,Hamburg-Lokstedt,,
ALOT,Lottorf,Lottorf,,
ALQ,Lübeck Bedienstandort,Lübeck BSO,,
ALR,Lübeck Hgbf,Lübeck Hgbf,,
ALRA,Lübeck Hgbf Abzw,Lübeck Hgbf Abzw,,
ALRT,Lübeck Schlutuper Tannen,Schlutuper Tann,,
ALS,Lensahn,Lensahn,,
ALS D,Lensahn Dieselstraße,Lensahn Dieselst,,
ALS K,Lensahn Kirche,Lensahn Kirche,,
ALSC,Lübeck-Schlutup,Lübeck-Schlutup,,
ALSH,Lensahn FBQ,Lensahn FBQ,,
ALSJ,Lübeck St Jürgen,Lübeck St Jürgen,,
ALSK,Lübeck Skandinavienkai,Lüb Skand-kai,,
ALST,Hamburg-Langenfelde (S-Bahn),Langenfelde,,
ALTG,Lübeck-Travemünde Skandinavienkai Grenze,L-Tra Skan DB-Gr,,
ALTH,Lübeck-Travemünde Hafen,Lüb-Trav Hafen,,
ALTK,Lübeck-Travemünde Skandinavienkai,Lüb-Trav Skankai,,
ALTS,Lübeck-Travemünde Strand,Lüb-Trav Strand,,
ALU,Lunden,Lunden,,
ALUB,Lauenbrück,Lauenbrück,,
ALX,Lübeck ESTW-UZ,Lübeck ESTW,,
AM,Maschen Rbf,Maschen Rbf,,
AM D,Maschen Rbf vorverfügte Leerwagen,Maschen Dispo,,
AM N,Maschen Rbf (Mnwf),Maschen Rbf Mnwf,,
AM O,Maschen Rbf (Mnof),Maschen Rbf Mnof,,
AM S,Maschen Rbf (Msof),Maschen Rbf Msof,,
AM W,Maschen Rbf (Mswf),Maschen Rbf Mswf,,
AMA,Maschen Pbf,Maschen Pbf,,
AMAG,Bad Malente-Gremsmühlen,B Malente-Gremsm,,
AMAGB,Malente Gremsmühl Frahms/Mühlenbg Klinik,Malente Frahms/M,,
AMAR,Marne,Marne,,
AMBH,Norderstedt Moorbekhalle,Moorbekhalle,,
AMD,Meckelfeld,Meckelfeld,,
AMDH,Meckelfeld Hp,Meckelfeld Hp,,
AMDN,Bft Meckelfeld Nord Abzw,Meckelfeld Nord,,
AME,Melsdorf,Melsdorf,,
AMF,Meldorf Hp,Meldorf Hp,,
AMFU,Meldorf,Meldorf,,
AMH,Mulmshorn,Mulmshorn,,
AMKT,Möskental,Möskental,,
AML,Hamburg Mittlerer Landweg,Mittl Landweg,,
AMLN,Mölln (Lauenburg),Mölln (Lauenb),,
AMM,Morsum (Sylt),Morsum (Sylt),,
AMM B,Morsum (Sylt) Bahnhof,Morsum (Sylt) Bf,,
AMM K,Morsum Kliff,Morsum Kliff,,
AMMH,Munkmarsch Hafen,Munkmarsch Hafen,,
AMMHM,Munkmarsch Mitte,Munkmarsch Mitte,,
AMML,Morsum (Sylt) Kleinmorsum,Morsum(Sylt)Klm,,
AMMLS,Morsum (Sylt) Skellinghörn,Morsum(Sylt)Skel,,
AMOO,Hamburg-Moorfleet,Hmb-Moorfleet,,
AMR,Meimersdorf,Meimersdorf,,
AMRO,Meimersdorf Ost,Meimersdorf Ost,,
AMS,Mulsum-Essel,Mulsum-Essel,,
AMSB,Maasbüll (b Niebüll),Maasbüll,,
AMSR,Mildstedt Rosendahl,Mildstedt Ros,,
AMSS,Meeschensee,Meeschensee,,
AMUE,Müssen,Müssen,,
AMX,Maschen ESTW-ZE,Maschen ZE,,
AMX,Maschen ESTW-ZE,Maschen ZE,,
AMXTT,Maschen Technikstandort,Maschen TSO,,
AMXTT,Maschen Technikstandort,Maschen TSO,,
AN,Neumünster,Neumünster,,
AN F,Neumünster Friedrichstraße,Neumnst Frdrchst,,
AN G,Neumünster Gbf,Neumünster Gbf,,
AN P,Neumünster Parkplatz Post,Neumün Prkp Post,,
ANAG,Neumünster Süd AKN DB-Grenze,Neum S AKN DB-Gr,,
ANAK,Altenkrempe,Altenkrempe,,
ANB,Niebüll,Niebüll,,
ANB A,Niebüll Autozug,Niebüll Autozug,,
ANB B,Niebüll Bahnhof,Niebüll Bf,,
ANBA,Süderlügum Awanst,Süderlügum Awans,,
ANBG,Niebüll DB-Grenze,Niebüll DB-Gr,,
ANBN,Niebüll neg,Niebüll neg,,
ANBS,Süderlügum,Süderlügum,,
AND,Norderstedt,Norderstedt,,
ANDM,Norderstedt Mitte,Norderst Mitte,,
ANDS,Nordsode,Nordsode,,
ANEB,Hamburg Norderelbbrücke,Norderelbbr,,
ANEK,Neukirchen (Holst),Neukirchen/Holst,,
ANEZ,Neetzendorf,Neetzendorf,,
ANF,Nortorf,Nortorf,,
ANH,Nordhastedt,Nordhastedt,,
ANIB,Norderstedt Industriebahn,Norderstedt Ind,,
ANL,Neukloster (Kr Stade),Neukloster/Kr St,,
ANM,Neumünster Süd AKN,Neumünster Süd,,
ANMG,Neumünster DB-Grenze,Neumünster DB-Gr,,
ANN,Neustadt (Holst) Gbf,Neustadt/Hol Gbf,,
ANNM,Nörnum Mitte,Nörnum Mitte,,
ANOS,Norddörfer Schule (Sylt),Norddörfer Schul,,
ANQ,Neumünster Bedienstandort,Neumünster BSO,,
ANR,Hamburg-Neugraben,Hmb-Neugraben,,
ANRS,Hamburg-Neugraben (S-Bahn),Neugr (S-Bahn),,
ANSG,Neumünster Süd DB-Grenze,Neum Süd DB-Gr,,
ANSJ,Neu St Jürgen,Neu St Jürgen,,
ANSW,Neumünster Stadtwald,Neumünst Stadtw,,
ANT,Neustadt (Holst),Neustadt (Holst),,
ANTB,Hamburg-Nettelnburg,Nettelnburg,,
ANTZ,Nützen,Nützen,,
ANW,Neuwittenbek,Neuwittenbek,,
ANWF,Neu Wulmstorf,Neu Wulmstorf,,
ANWG,Neuwittenbek DB-Grenze,Neuwittenb DB-Gr,,
ANWH,Insel Neuwerk,Insel Neuwerk,,
ANWS,Hamburg-Neuwiedenthal,Neuwiedenthal,,
ANX,Neumünster ESTW-Z,Neumünster ESTW,,
ANZ,Nordholz,Nordholz,,
ANZF,Cuxhaven/Nordholz Flugplatz,Nordholz Flugpl,,
AO,Bad Oldesloe,Bad Oldesloe,,
AOBG,Ottersberg (Han),Ottersberg (Han),,
AODF,Oldendorf (Rotb/Wü),Oldendorf,,
AODT,Osterstedt,Osterstedt,,
AOE,Oerel,Oerel,,
AOES,Oerel Süd,Oerel Süd,,
AOF,Otterndorf,Otterndorf,,
AOH,Hamburg-Othmarschen,Othmarschen,,
AOHA,Hamburg Oberhafen,Oberhafen,,
AOK,Bad Oldesloe Kneeden,Oldesloe Kneeden,,
AOK,Bad Oldesloe Kneeden,Oldesloe Kneeden,,
AOL,Oldenburg (Holst),Oldenburg(Holst),,
AOL A,Oldenburg (Holst) Gbf,Oldenburg(H) Gbf,,
AOL H,Heiligenhafen Wilhelmsplatz,Heiligenh Wilhpl,,
AOLB,Oldenburg (Holst) FBQ,Oldenburg(H) FBQ,,
AOLH,Oldenburg (Holst) Hp,Oldenburg (H) Hp,,
AON,Osterrönfeld,Osterrönfeld,,
AONA,Osterrönfeld Awanst,Osterrönf Awanst,,
AOO,Bad Oldesloe Ost,Bad Oldesloe Ost,,
AOP,Hamburg-Ohlsdorf,Ohlsdorf,,
AOPD,Oppendorf,Oppendorf,,
AOPDK,Oppendorf Kraftwerk,Oppendorf Kraftw,,
AOPS,Hamburg-Ohlsdorf (S-Bahn),Ohlsdorf(S-Bahn),,
AOR,Ohrstedt,Ohrstedt,,
AOS,Owschlag,Owschlag,,
AOSD,Ostersode,Ostersode,,
AOSO,Osterholz-Scharmbeck Ost,Oster-Scharm Ost,,
AOST,Ostereistedt,Ostereistedt,,
AOTS,Ottensen (Kr Stade),Ottensen (Kr St),,
AOW,Hamburg-Tonndorf,Hamburg-Tonndorf,,
AOZ,Hamburg-Ochsenzoll,Hmb-Ochsenzoll,,
AP,Pinneberg,Pinneberg,,
APB,Hamburg-Poppenbüttel,Poppenbüttel,,
APD,Prisdorf,Prisdorf,,
APEW,Pellworm,Pellworm,,
APF,Pansdorf,Pansdorf,,
APLN,Plön,Plön,,
APN,Pönitz (Holst),Pönitz (Holst),,
APO,Bad St Peter-Ording,St Peter-Ording,,
APOF,Pogeez,Pogeez,,
APOK,Puan Klent,Puan Klent,,
APS,Pinneberg (S-Bahn),Pinneberg SB,,
APSD,Bad St Peter Süd,Bad St Peter Süd,,
APSH,Probsteierhagen,Probsteierhagen,,
APU,Puttgarden,Puttgarden,,
APU F,Puttgarden Fähre,Puttgarden Fähre,,
APUH,Hamburg Pulverhof,Pulverhof,,
APUL,Landkirchen,Landkirchen,,
APZ,Preetz,Preetz,,
APZK,Preetz Krankenhaus,Preetz Krankenh,,
APZN,Preetz Nord,Preetz Nord,,
AQAH,Ahrensburg SH/HH,Ahrensburg SH/HH,,
AQB,Quickborn,Quickborn,,
AQBD,Quickborn Süd,Quickborn Süd,,
AQBS,Norderstedt Quickborner Straße,Quickborner Str,,
AQE,Hamburg-Eidelstedt HH/SH,Eidelstedt HH/SH,,
AQEG,Hamburg Elbgaustraße HH/SH,Hmb Elbgstr LGr,,
AQHI,Hittfeld NI/HH,Hittfeld NI/HH,,
AQLA,Lauenburg (Elbe) SH/NI,Lauenburg NI/SH,,
AQM,Maschen NI/HH 1255,Maschen 1255,,
AQM G,Maschen NI/HH 1280,Maschen 1280,,
AQMD,Meckelfeld NI/HH,Meckelfeld NI/HH,,
AQNW,Neu Wulmstorf NI/HH,Neu Wulmst HH/NI,,
AQRB,Reinbek SH/HH 6100,Reinbek 6100,,
AQRBK,Reinbek SH/HH 1244,Reinbek 1244,,
AQRI,Hamburg-Rissen HH/SH,Hmb-Rissen LGr,,
AQSA,Sagehorn NI/HB 2200,Sagehorn 2200,,
AQSAG,Sagehorn NI/HB 1404,Sagehorn 1404,,
AQWR,Wremen NI/HB,Wremen NI/HB,,
AR,Rendsburg,Rendsburg,,
AR H,Rendsburg Herrenstraße,Rendsb Herrenstr,,
ARAK,Rabenkirchen,Rabenkirchen,,
ARAL,Hamburg-Rahlstedt,Hmb-Rahlstedt,,
ARALB,Hamburg-Rahlstedt Bbf,Hmb-Rahl Bbf,,
ARAS,Hamburg-Rahlstedt (S-Bahn),Rahlstedt,,
ARAT,Ratekau,Ratekau,,
ARAX,Hamburg-Rahlstedt ESTW-UZ,Hmb-Rahlst ESTW,,
ARBK,Reinbek,Reinbek,,
ARD,Reinfeld (Holst),Reinfeld (Holst),,
ARE,Reinsbüttel,Reinsbüttel,,
ARES,Hamburg Reeperbahn,Reeperbahn,,
ARF,Ratzeburg,Ratzeburg,,
ARG,Rendsburg DB-Grenze,Rendsburg DB-Gr,,
ARH,Radbruch,Radbruch,,
ARHB,Rendsburg Hochbrücke,Rendsburg Hochbr,,
ARHKP,Rehnkamp,Rehnkamp,,
ARI,Hamburg-Rissen Hp,Rissen Hp,,
ARIS,Hamburg-Rissen,Rissen,,
ARIU,Hamburg-Rissen Üst,Rissen Üst,,
ARL,Rickling,Rickling,,
ARMB,Rendsburg-Mastbrook,Rendsb-Mastbrook,,
ARMM,Rantum (Sylt) Mitte,Rantum(Sylt)Mitt,,
ARMMC,Rantum (Sylt) Campingplatz,Rantum(Sylt)Camp,,
ARMMH,Rantum (Sylt) Seeheim,Rantum(Sylt)Seeh,,
ARMMN,Rantum (Sylt) Nord,Rantum(Sylt)Nord,,
ARMMS,Rantum (Sylt) Süd,Rantum(Sylt)Süd,,
AROD,Rotenburg (Wümme) DB-Grenze,Rotenburg DB-Gr,,
AROE,Hamburg-Rissen Ölweiche,Hmb-Rissen Ölw,,
AROG,Rotenburg (Wümme),Rotenburg(Wümme),,
AROP,Hamburg-Rothenburgsort (S-Bahn),Rothenburgsort,,
AROW,Hamburg-Rissen Ölweiche (Üst),Hmb-Rissen Ölw Ü,,
ARP,Hamburg-Rübenkamp,Rübenkamp,,
ARRS,Rhadereistedt,Rhadereistedt,,
ARS,Raisdorf,Raisdorf,,
ARSL,Rendsburg Schleife Üst,Rd Schleife Üst,,
ARSM,Rendsburg-Seemühlen,Rendsb-Seemühlen,,
ARSW,Raisdorf West,Raisdorf West,,
ARTK,Ratekau FBQ,Ratekau FBQ,,
ARU,Stelle-Wittenwurth Ruthenstrom,Ruthenstrom,,
ARWD,Ruschwedel,Ruschwedel,,
ARWDB,Ruschwedel BHE,Ruschwedel BHE,,
ARY,Rieseby,Rieseby,,
AS,Sottrum,Sottrum,,
ASAF,Samoa FKK-Strand,Samoa FKK-Strand,,
ASAG,Sagehorn,Sagehorn,,
ASAH,Sagehorn Hp,Sagehorn Hp,,
ASAI,Schauinsland,Schauinsland,,
ASAZ,Scharbeutz,Scharbeutz,,
ASB,Bad Segeberg,Bad Segeberg,,
ASBH,Scharbeutzer Heide,Scharbeutz Heide,,
ASBL,Silberstedt Basland,Basland,,
ASBR,Boren Schleibrücke,Schleibrücke,,
ASBRN,Schleibrücke Nord,Schleibr Nord,,
ASBRS,Schleibrücke Süd,Schleibr Süd,,
ASBZ,Scharbeutz FBQ,Scharbeutz FBQ,,
ASC,Schülldorf,Schülldorf,,
ASCA,Bad Schwartau Abzw,B Schwart Abzw,,
ASCB,Schönberg (Holst),Schönberg(Holst),,
ASCG,Kiel-Schusterkrug,Schusterkrug,,
ASCH,Bad Schwartau,Bad Schwartau,,
ASCK,Schönkirchen,Schönkirchen,,
ASCS,Schönberger Strand,Schönbger Strand,,
ASD,St Michaelisdonn,St Michaelisdonn,,
ASDC,Brunsbüttel Condea,Condea,,
ASDD,Süderdeich,Süderdeich,,
ASDF,Hamburg-Sülldorf,Sülldorf,,
ASDN,Schneverdingen,Schneverdingen,,
ASDS,Stedesand,Stedesand,,
ASDW,Sandwehle,Sandwehle,,
ASDWB,Garding-Sandwehle (Bus),Sandwehle Bus,,
ASE,Hamburg Süderelbbrücke,Süderelbbrücke,,
ASEG,Hamburg Süderelbbrücke DB-Grenze,Süderelbbr DB-Gr,,
ASGR,Scheggerott,Scheggerott,,
ASHS,Hamburg-Stadthausbrücke,Stadthausbrücke,,
ASID,Sierksdorf,Sierksdorf,,
ASIDH,Sierksdorf Hansa-Park,Sierksd Hansa-Pk,,
ASIE,Silberstedt Esperstoft,Silbers. Esp.,,
ASIT,Sittensen,Sittensen,,
ASL,Scheeßel,Scheeßel,,
ASLD,Hamburg-Schnelsen Süd,Hmb-SchnelsenSüd,,
ASLI,Selsingen,Selsingen,,
ASLL,Sellstedt,Sellstedt,,
ASLS,Hamburg-Schnelsen,Hmb-Schnelsen,,
ASLU,Schulau,Schulau,,
ASLUW,Wedel-Schulau Wilkommenshöft,Schulau Willkomm,,
ASM,St Margarethen (Holst),St Margarethen,,
ASOE,Sörup,Sörup,,
ASOL,Sollbrück,Sollbrück,,
ASON,Soltau (Han) Nord,Soltau Nord,,
ASP,Sprötze,Sprötze,,
ASPS,Sparrieshoop,Sparrieshoop,,
ASSD,Stadersand,Stadersand,,
ASSI,Schlüttsiel,Schlüttsiel,,
ASST,Hamburg Sternschanze (S-Bahn),Sternschanze SB,,
AST,Stade,Stade,,
ASTD,Stakendorf,Stakendorf,,
ASTE,Stelle,Stelle,,
ASTG,Stade DB-Grenze,Stade DB-Grenze,,
ASTK,Strukkamp,Strukkamp,,
ASTL,Hamburg-Stellingen Langenfelde (AKN),Stell Lgf AKN,,
ASTR,Strecknitz,Strecknitz,,
ASTS,Hamburg-Stellingen (S-Bahn),Stellingen,,
ASTT,Büchen Steinautal,Steinautal,,
ASTU,Struckum,Struckum,,
ASTX,Stade ESTW-ZE,Stade ZE,,
ASTX,Stade ESTW-ZE,Stade ZE,,
ASTZ,Hamburg Sternschanze,Hmb Sternschanze,,
ASU,Suchsdorf,Suchsdorf,,
ASU N,Suchsdorf NE,Suchsdorf NE,,
ASUE,Süderbrarup,Süderbrarup,,
ASUEN,Süderbrarup NE,Süderbrarup NE,,
ASUES,Süderbrarup Schulzentrum,Süderb Schulzent,,
ASUG,Suchsdorf DB-Grenze,Suchsdorf DB-Gr,,
ASUP,Suerhop,Suerhop,,
ASW,Schleswig,Schleswig,,
ASWA,Schwarzenbek,Schwarzenbek,,
ASWG,Schwentinental Gutenbergstraße,Schwen Gutenbstr,,
ASY,Schuby,Schuby,,
ASYO,Sylt-Ost Sportanlage,Sylt-Ost Sportan,,
ATAK,Tanneneck,Tanneneck,,
ATAT,Tating,Tating,,
ATB,Tiebensee,Tiebensee,,
ATG,Tönning,Tönning,,
ATG G,Tönning Gardinger Chaussee,Tönning Gard Cha,,
ATHS,Thesdorf,Thesdorf,,
ATIM,Timmendorfer Strand,Timmend Strand,,
ATIMX,Timmendorfer Strand ESTW-UZ,Timm Strand ESTW,,
ATIT,Tiste,Tiste,,
ATK,Hamburg-Tiefstack,Tiefstack,,
ATM,Tornesch,Tornesch,,
ATMG,Tornesch DB-Grenze,Tornesch DB-Gr,,
ATMM,Tinnum (Sylt) Mitte,Tinnum(Sylt)Mitt,,
ATMMC,Tinnum (Sylt) Culemeyerstraße,Tinnum(Sylt)Cule,,
ATMME,Tinnum (Sylt) Einkaufszentrum,Tinnum(Sylt)EKZ,,
ATMMG,Tinnum (Sylt) Gemeindehaus,Tinnum(Sylt)Gem,,
ATMMK,Tinnum (Sylt) Königskamp,Tinnum(Sylt)Köni,,
ATMMN,Tinnum (Sylt) Neuapostolische Kirche,Tinnum(Sylt)Neua,,
ATMMS,Tinnum (Sylt) Siedlung,Tinnum(Sylt)Sied,,
ATMU,Tinnum (Sylt),Tinnum,,
ATOS,Hamburg-Tonndorf (S-Bahn),Tonndorf,,
ATP,Tarp,Tarp,,
ATRL,Probsteierhagen Trensahl,Trensahl,,
ATSG,Tostedt DB-Grenze,Tostedt DB-Gr,,
ATSO,Tarmstedt Ost,Tarmstedt Ost,,
ATSR,Timmendorfer Strand-Ratekau,Timmend Str-Rkau,,
ATST,Tostedt,Tostedt,,
ATSW,Tostedt West,Tostedt West,,
ATWU,Twiete Überleitstelle,Twiete Überleit,,
ATWU,Twiete Überleitstelle,Twiete Überleit,,
AUB,Henstedt-Ulzburg,Henstedt-Ulzburg,,
AUBS,Ulzburg Süd,Ulzburg Süd,,
AUP,Uphusum,Uphusum,,
AUTS,Uetersen,Uetersen,,
AVA,Vaale,Vaale,,
AVF,Vastorf,Vastorf,,
AVK,Vogelkoje,Vogelkoje,,
AVL,Hamburg-Veddel,Veddel,,
AVLG,Hamburg-Veddel DB-Grenze,Veddel DB-Gr,,
AVLS,Hamburg-Veddel (S-Bahn),Veddel (S-Bahn),,
AVLX,Hamburg-Veddel ESTW-A,Veddel ESTW,,
AVSL,Voßloch,Voßloch,,
AWA,Wasbek,Wasbek,,
AWAF,Waffensen,Waffensen,,
AWAH,Wahlstedt,Wahlstedt,,
AWBS,Hamburg-Wellingsbüttel,Wellingsbüttel,,
AWBU,Wesselburen,Wesselburen,,
AWCH,Hamburg Wandsbeker Chaussee,Wandsb Chaussee,,
AWD,Wankendorf,Wankendorf,,
AWDD,Weddingstedt,Weddingstedt,,
AWDH,Lüchow Wendland,Wendland,,
AWE,Wendisch Evern,Wendisch Evern,,
AWFS,Hamburg-Wilhelmsburg (S-Bahn),Wilhelmsburg SB,,
AWG,Wingst,Wingst,,
AWGR,Wagersrott,Wagersrott,,
AWHB,Westerheide-Blidsel,Westerheide-Bl,,
AWHD,Wehdel,Wehdel,,
AWHF,Wüstenhöfen,Wüstenhöfen,,
AWHO,Hamburg-Waltershof,Hmb-Waltershof,,
AWHOD,Hamburg-Waltershof Dradenau,Dradenau,,
AWHOH,Hamburg-Waltershof Hansaport,Hansaport,,
AWHOM,Hamburg-Waltershof Mühlenwerder,Mühlenwerder,,
AWHOO,Altenwerder Ost,Altenwerder Ost,,
AWHOS,Hamburg-Waltershof Alte Süderelbe,Alte Süderelbe,,
AWI,Winsen (Luhe),Winsen (Luhe),,
AWI B,Winsen (Luhe) Busbf,Winsen(Luhe) Bus,,
AWID,Wilstedt,Wilstedt,,
AWIM,Wintermoor,Wintermoor,,
AWIR,Wilster,Wilster,,
AWIRH,Wilster Hackeboe,Hackeboe,,
AWK,Wakendorf,Wakendorf,,
AWL,Wedel (Holst),Wedel (Holst),,
AWLA,Westerland (Sylt),Westerland(Sylt),,
AWLAA,Westerland (Sylt) Ankerlicht,Westerl(S)Ankerl,,
AWLAC,Westerland (Sylt) Campingplatz,Westerl(S)Camppl,,
AWLAD,Westerland (Sylt) DRK,Westerl(S)DRK,,
AWLAF,Westerland (Sylt) FKK-Strand,Westerl(S)FKK-St,,
AWLAH,Westerland (Sylt) Harlemdüür,Westerl(S)Harlem,,
AWLAJ,Westerland (Sylt) Johann-Möller-Platz,Westerl(S)JMP,,
AWLAL,Westerland (Sylt) Lorenz-de-Hahn-Straße,Westerl(S)Hahnst,,
AWLAM,Westerland (Sylt) Meisenweg,Westerl(S)Meisen,,
AWLAN,Westerland (Sylt) Norderstraße,Westerl(S)Norder,,
AWLAP,Westerland (Sylt) Alte Post,Westerl(S)AlteP,,
AWLAS,Westerland (Sylt) Stadtmitte,Westerl(S)Stadtm,,
AWLAU,Westerland Autozug,Westerland Autoz,,
AWLAW,Westerland (Sylt) Waldstraße,Westerl(S)Wald,,
AWLAZ,Westerland (Sylt) ZOB,Westerl(S)ZOB,,
AWLB,Hamburg-Wilhelmsburg,Hmb-Wilhelmsbg,,
AWLBA,Hamburg-Wilhelmsburg Abzw,Hmb-Wlb Abzw,,
AWLBS,Hamburg-Wilhelmsburg Abzw S-Bahn,Hmb-Wlb Abzw S-B,,
AWLF,Wohltorf,Wohltorf,,
AWLG,Hamburg-Wilhelmsburg DB-Grenze,Hmb-Wilhbg DB-Gr,,
AWLN,Westerland (Sylt) Nordseeklinik,Westerl(S)Nordkl,,
AWLNL,Westerland (Sylt) Lerchenweg,Westerl(S)Lerche,,
AWLNM,Westerland (Sylt) Marinesiedlung,Westerl(S)Marine,,
AWLNW,Westerland (Sylt) Wenningstedter Weg,Westerl(S)Wenn W,,
AWLX,Hamburg-Wilhelmsburg ESTW-UZ,Hmb-Wilhbg ESTW,,
AWMD,Wiemersdorf,Wiemersdorf,,
AWMS,Hamburg Wendemuthstraße (DB/SEV),Hmb Wendemuthstr,,
AWN,Hamburg-Wandsbek,Hamburg-Wandsbek,,
AWN F,Hamburg-Wandsbek Wf,Hmb-Wandsbek Wf,,
AWN M,Hamburg-Wandsbek Markt,Hmb-Wandsb Markt,,
AWNX,Hamburg-Wandsbek ESTW-A,H-Wandsbek ESTW,,
AWOE,Wörme Dorf,Wörme Dorf,,
AWOEK,Kohlhöpen,Kohlhöpen,,
AWOL,Wolterdingen (Han),Wolterdingen/Han,,
AWPW,Worpswede,Worpswede,,
AWR,Schwartau Waldhalle,Schwart Waldh,,
AWRE,Wremen,Wremen,,
AWRT,Witzwort,Witzwort,,
AWRTK,Witzwort Kirche,Witzwort Kirche,,
AWRTM,Witzwort Meierei,Witzwort Meierei,,
AWRZ,Weertzen,Weertzen,,
AWSK,Schwarzenbek Wildschweinkuhle,Wildschweinkuhle,,
AWSM,Wenningstedt (Sylt) Mitte,Wenningst(S)Mitt,,
AWSMP,Wenningstedt (Sylt) Post,Weninngst(S)Post,,
AWSMS,Wenningstedt (Sylt) Siedlung,Wenningst(S)Sied,,
AWST,Wrist,Wrist,,
AWSTP,Wrist Parkplatz,Wrist Parkplatz,,
AWTD,Wittdün (Amrum),Wittdün(Amrum),,
AWTS,Wassertal Sansibar,Wassertal Sansib,,
